Source.Name,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2009.csv,2009-04-01,EQ,536,553.8,520.5,538.55,544,544.5,539.37,"1,057.40",415.35,1681142,906757161.2,-
2009.csv,2009-03-31,EQ,525,543.9,525,523.25,535,538.55,535.46,"1,057.40",415.35,1194418,639560277.3,-
2009.csv,2009-03-30,EQ,533.75,570,518,574.85,525.05,523.25,533.48,"1,057.40",415.35,1287047,686608295.3,-
2009.csv,2009-03-27,EQ,536.65,585,536.65,558.45,574.45,574.85,559.33,"1,057.40",415.35,1769856,989933430,-
2009.csv,2009-03-26,EQ,512.65,577.95,512.65,526,550,558.45,553.04,"1,057.40",415.35,3807582,2105726279,-
2009.csv,2009-03-25,EQ,503.65,529.9,503.65,521.65,526.1,526,524.95,"1,057.40",415.35,957904,502855916,-
2009.csv,2009-03-24,EQ,522.2,532.5,512.2,519.65,515.85,521.65,526.11,"1,057.40",415.35,1670386,878808361.9,-
2009.csv,2009-03-23,EQ,524.5,529.6,511,509.8,519.8,519.65,521.82,"1,057.40",415.35,1146828,598437982.9,-
2009.csv,2009-03-20,EQ,528.9,528.9,505.5,514.95,510.3,509.8,510.78,"1,057.40",415.35,1034845,528576869.5,-
2009.csv,2009-03-19,EQ,505.5,518,501.6,505.15,516,514.95,513.76,"1,057.40",415.35,1845646,948220575.2,-
2009.csv,2009-03-18,EQ,500,514.5,500,497.55,502,505.15,509.62,"1,057.40",415.35,1603450,817145397.2,-
2009.csv,2009-03-17,EQ,515,518,493.05,519.8,495,497.55,502,"1,057.40",415.35,1736543,871737738.4,-
2009.csv,2009-03-16,EQ,510,522.8,502.4,506.85,517,519.8,511.41,"1,057.40",415.35,1168224,597437442.2,-
2009.csv,2009-03-13,EQ,473.35,510,473.35,477.4,507.25,506.85,495.59,"1,057.40",415.35,2549925,1263723143,-
2009.csv,2009-03-12,EQ,461.65,485,461.65,463,471.55,477.4,474.33,"1,057.40",415.35,2154364,1021873906,-
2009.csv,2009-03-09,EQ,471.1,480,459,481.7,461.1,463,464.47,"1,057.40",415.35,1133796,526619107.4,-
2009.csv,2009-03-06,EQ,460,484.85,457.65,463.2,480,481.7,473.5,"1,057.40",415.35,1451401,687236365.7,-
2009.csv,2009-03-05,EQ,464.95,470.9,458,460.55,463,463.2,465,"1,057.40",415.35,1071124,498077624.1,-
2009.csv,2009-03-04,EQ,448,464.45,446.2,446.2,462.4,460.55,456.31,"1,057.40",415.35,814575,371695838.8,-
2009.csv,2009-03-03,EQ,452,466,439.35,459.85,446,446.2,452.68,"1,057.40",415.35,890224,402982334.2,-
2009.csv,2009-03-02,EQ,474.1,482,454.8,483.1,455.7,459.85,464.64,"1,057.40",415.35,997236,463359352.4,-
2009.csv,2009-02-27,EQ,482,489,455.25,482.2,484.05,483.1,468.43,"1,057.40",415.35,1687537,790491405.6,-
2009.csv,2009-02-26,EQ,481,490.6,477,480.75,486,482.2,483.46,"1,057.40",415.35,2202072,1064607680,-
2009.csv,2009-02-25,EQ,470,484.8,470,468.9,483,480.75,476.96,"1,057.40",415.35,1379482,657955423.3,-
2009.csv,2009-02-24,EQ,470,475.7,460.5,474.05,467.2,468.9,468.62,"1,057.40",415.35,1123883,526677536.4,-
2009.csv,2009-02-20,EQ,486.5,487.5,464.3,489.5,476.3,474.05,473.54,"1,057.40",415.35,1192847,564856131.3,-
2009.csv,2009-02-19,EQ,482,492.8,479,480.75,489.9,489.5,485.52,"1,057.40",415.35,869268,422045267.4,-
2009.csv,2009-02-18,EQ,481.35,490.9,477,485.25,480.75,480.75,484.48,"1,057.40",415.35,657353,318474491.2,-
2009.csv,2009-02-17,EQ,496,499.8,480,500.75,486.5,485.25,486.03,"1,057.40",415.35,737597,358494636.3,-
2009.csv,2009-02-16,EQ,507.6,514.95,498,511.2,499,500.75,504.67,"1,057.40",415.35,625499,315671633.5,-
2009.csv,2009-02-13,EQ,510,520,507,509.9,512.5,511.2,512.22,"1,057.40",415.35,814302,417102853.5,-
2009.csv,2009-02-12,EQ,512,515.7,504.1,514.75,511.7,509.9,509.45,"1,057.40",415.35,711093,362267076.9,-
2009.csv,2009-02-11,EQ,518,523,512,524.6,515,514.75,515.3,"1,057.40",415.35,1125683,580069558.9,-
2009.csv,2009-02-10,EQ,517,528,511,515,526.5,524.6,518.92,"1,057.40",415.35,1697693,880975297.9,-
2009.csv,2009-02-09,EQ,500,523.65,496.65,502.8,520.6,515,506.32,"1,057.40",415.35,1148806,581662616,-
2009.csv,2009-02-06,EQ,490,507.9,487,482.9,504.05,502.8,501.48,"1,057.40",415.35,1710097,857585365.4,-
2009.csv,2009-02-05,EQ,500,502.6,478.25,498.65,481.6,482.9,485.77,"1,057.40",415.35,1085387,527249235.3,-
2009.csv,2009-02-04,EQ,503,512.9,493,499.85,498.3,498.65,505.3,"1,057.40",415.35,621189,313887818.8,-
2009.csv,2009-02-03,EQ,493,509.8,493,491.3,499.4,499.85,501.46,"1,057.40",415.35,952140,477459536.8,-
2009.csv,2009-02-02,EQ,508.8,508.8,487.15,511.6,493,491.3,494.38,"1,057.40",415.35,808673,399789370,-
2009.csv,2009-01-30,EQ,505,515,498.3,509.4,510,511.6,506.2,"1,057.40",415.35,2176881,1101946181,-
2009.csv,2009-01-29,EQ,512.05,518,496.1,507.45,514,509.4,507.16,"1,057.40",415.35,2504259,1270057523,-
2009.csv,2009-01-28,EQ,475.2,510,475.2,499.1,506.85,507.45,504.65,"1,057.40",415.35,1197349,604242965.5,-
2009.csv,2009-01-27,EQ,491,515,491,486.15,498.25,499.1,503.87,"1,057.40",415.35,1310989,660563414.4,-
2009.csv,2009-01-23,EQ,490.1,498.9,483.3,496.6,487,486.15,488.03,"1,057.40",415.35,757805,369833239.7,-
2009.csv,2009-01-22,EQ,495,504.05,483.15,492.3,495.9,496.6,495.31,"1,057.40",415.35,1212034,600334911.7,-
2009.csv,2009-01-21,EQ,491,501,485,496.45,488.1,492.3,494.93,"1,057.40",415.35,917465,454077257.1,-
2009.csv,2009-01-20,EQ,494.7,507.9,490,500.75,495.5,496.45,500.48,"1,057.40",415.35,1158799,579959756.6,-
2009.csv,2009-01-19,EQ,517.9,517.9,487.3,503,499.9,500.75,495.55,"1,057.40",415.35,1717094,850897921.8,-
2009.csv,2009-01-16,EQ,508.7,519,486.5,510.45,502.75,503,503.54,"1,057.40",415.35,2447519,1232425889,-
2009.csv,2009-01-15,EQ,520,523,498.35,538.95,510,510.45,510.48,"1,057.40",415.35,1792881,915237426.3,-
2009.csv,2009-01-14,EQ,528,557.6,528,525.65,533,538.95,545.57,"1,057.40",415.35,1489726,812749463.9,-
2009.csv,2009-01-13,EQ,499.6,537,488.2,512.55,528,525.65,522.37,"1,057.40",415.35,3339952,1744677538,-
2009.csv,2009-01-12,EQ,511.65,530,505.1,536.95,507.1,512.55,513.36,"1,057.40",415.35,1898854,974804437.1,-
2009.csv,2009-01-09,EQ,499.9,549.8,485,504.8,537,536.95,533.16,"1,057.40",415.35,3554995,1895396053,-
2009.csv,2009-01-07,EQ,519,519.8,464.6,506.4,505,504.8,496.75,"1,057.40",415.35,2253457,1119395909,-
2009.csv,2009-01-06,EQ,515,522,498.25,515.25,501.8,506.4,508.23,"1,057.40",415.35,1479748,752049966.7,-
2009.csv,2009-01-05,EQ,502,523,498,498.3,520,515.25,509.16,"1,057.40",415.35,1207444,614785550.1,-
2009.csv,2009-01-02,EQ,497.05,508.7,494.15,496.85,498,498.3,501.19,"1,096.05",415.35,1343935,673568356.7,-
2009.csv,2009-01-01,EQ,480,498.85,477.15,477.9,496.9,496.85,487.68,"1,096.05",415.35,609108,297049937.6,-
2010.csv,2010-12-31,EQ,1172.5,1180,1161.8,1170.2,1164,1165.65,1168.91,"1,180.00",685.25,766490,895957819.9,-
2010.csv,2010-12-30,EQ,1152.5,1174.8,1152.5,1156.95,1172.3,1170.2,1166.82,"1,177.00",685.25,1922776,2243536398,-
2010.csv,2010-12-29,EQ,1149,1162,1147.05,1146.35,1159.9,1156.95,1153.09,"1,177.00",685.25,521185,600972664,-
2010.csv,2010-12-28,EQ,1141.2,1150.9,1140.05,1141.2,1147.6,1146.35,1145.55,"1,177.00",685.25,506438,580149822.7,-
2010.csv,2010-12-27,EQ,1145,1159.45,1138.2,1141.1,1141.05,1141.2,1148.33,"1,177.00",685.25,832468,955945431.9,-
2010.csv,2010-12-24,EQ,1134,1148.8,1125.75,1140,1140.95,1141.1,1139.11,"1,177.00",685.25,812320,925325310.4,-
2010.csv,2010-12-23,EQ,1150,1159.55,1132.1,1149.75,1140,1140,1141.03,"1,177.00",685.25,1425462,1626497935,-
2010.csv,2010-12-22,EQ,1167,1169,1137.75,1160.8,1151,1149.75,1147.78,"1,177.00",685.25,1593418,1828898809,-
2010.csv,2010-12-21,EQ,1169,1172.25,1154,1166.7,1159,1160.8,1160.35,"1,177.00",685.25,1405321,1630658374,-
2010.csv,2010-12-20,EQ,1134.8,1177,1114.85,1140.7,1168,1166.7,1149.12,"1,177.00",685.25,2257023,2593589779,-
2010.csv,2010-12-16,EQ,1109,1144,1104.15,1103.65,1143,1140.7,1132.01,"1,144.00",685.25,2257852,2555918665,-
2010.csv,2010-12-15,EQ,1085.1,1108.4,1081.5,1080.95,1101.15,1103.65,1095.75,"1,113.00",685.25,1286017,1409151498,-
2010.csv,2010-12-14,EQ,1073.2,1089.6,1064.15,1076.1,1080,1080.95,1078.9,"1,113.00",685.25,1307670,1410845831,-
2010.csv,2010-12-13,EQ,1071,1080.7,1048.4,1074.9,1072,1076.1,1066.71,"1,113.00",685.25,1057533,1128075849,-
2010.csv,2010-12-10,EQ,1067,1083.85,1057,1072.6,1073.5,1074.9,1070.85,"1,113.00",685.25,1122812,1202365602,-
2010.csv,2010-12-09,EQ,1083.7,1097.3,1068.1,1079.15,1073.8,1072.6,1083.6,"1,113.00",685.25,1289951,1397790887,-
2010.csv,2010-12-08,EQ,1090.95,1092.95,1071.25,1087.5,1081,1079.15,1078.99,"1,113.00",685.25,992066,1070429049,-
2010.csv,2010-12-07,EQ,1100,1100,1082.1,1101.7,1089.9,1087.5,1089.22,"1,113.00",685.25,1079162,1175444093,-
2010.csv,2010-12-06,EQ,1100,1110,1095.3,1097.35,1103.2,1101.7,1104.61,"1,113.00",685.25,965477,1066470821,-
2010.csv,2010-12-03,EQ,1093.05,1113,1091.15,1095.8,1094.55,1097.35,1101.61,"1,113.00",674.00,1015056,1118199707,-
2010.csv,2010-12-02,EQ,1091,1099.2,1075.05,1081.9,1099.2,1095.8,1089.08,"1,108.00",674.00,2047858,2230279062,-
2010.csv,2010-12-01,EQ,1064,1093.2,1064,1076,1086,1081.9,1082.95,"1,108.00",674.00,1888016,2044623032,-
2010.csv,2010-11-30,EQ,1060.5,1086.05,1053.1,1071.3,1080.45,1076,1070.87,"1,108.00",674.00,2404204,2574597855,-
2010.csv,2010-11-29,EQ,1055,1078.5,1050.25,1047.25,1070,1071.3,1070.91,"1,108.00",674.00,2259446,2419669728,-
2010.csv,2010-11-26,EQ,1025,1054,1025,1021.8,1046,1047.25,1044.22,"1,108.00",655.00,1808913,1888909378,-
2010.csv,2010-11-25,EQ,1010.05,1041.9,1007.1,1004.75,1026.3,1021.8,1029.3,"1,108.00",655.00,2927503,3013293403,-
2010.csv,2010-11-24,EQ,1025,1034.5,998.95,1030.05,1000.1,1004.75,1018.97,"1,108.00",655.00,1504304,1532841073,-
2010.csv,2010-11-23,EQ,1034,1045,1012.4,1039.1,1028,1030.05,1030.07,"1,108.00",655.00,842224,867546171.7,-
2010.csv,2010-11-22,EQ,1016,1043,1011.5,1015.4,1041,1039.1,1027.06,"1,108.00",655.00,1110618,1140669375,-
2010.csv,2010-11-19,EQ,1044.9,1049,1006,1042.8,1006,1015.4,1029.09,"1,108.00",655.00,1086326,1117928113,-
2010.csv,2010-11-18,EQ,1072,1072,1040,1048.9,1044.1,1042.8,1052.48,"1,108.00",655.00,1382580,1455139570,-
2010.csv,2010-11-16,EQ,1066,1066.4,1042.2,1066,1052,1048.9,1050.76,"1,108.00",655.00,1089038,1144318278,-
2010.csv,2010-11-15,EQ,1065,1079.85,1053,1055.9,1064.55,1066,1068.67,"1,108.00",655.00,694698,742404233.5,-
2010.csv,2010-11-12,EQ,1060,1069.9,1048.2,1064.75,1054.6,1055.9,1056.98,"1,108.00",615.00,901165,952514340.3,-
2010.csv,2010-11-11,EQ,1090,1090,1058.25,1092.3,1065.9,1064.75,1070.47,"1,108.00",615.00,963048,1030909268,-
2010.csv,2010-11-10,EQ,1092.25,1108,1086.1,1091.1,1089.9,1092.3,1096.73,"1,108.00",615.00,770112,844605921.3,-
2010.csv,2010-11-09,EQ,1073.9,1098.7,1068.5,1068.15,1098.4,1091.1,1082.96,"1,098.70",615.00,1752043,1897387219,-
2010.csv,2010-11-08,EQ,1080,1082.4,1062.1,1077.75,1069,1068.15,1067.96,"1,083.90",615.00,1124293,1200705038,-
2010.csv,2010-11-05,EQ,1082.9,1083.9,1075.35,1069.15,1078.4,1077.75,1079.44,"1,083.90",601.00,179483,193740481.1,-
2010.csv,2010-11-04,EQ,1062,1078.6,1061.5,1052.8,1070,1069.15,1070.51,"1,079.00",601.00,858720,919264919.5,-
2010.csv,2010-11-03,EQ,1050.9,1079,1048.4,1049.45,1063.8,1052.8,1062.29,"1,079.00",601.00,1108939,1178016069,-
2010.csv,2010-11-02,EQ,1055,1060,1043.7,1053.4,1045.5,1049.45,1050.58,"1,072.95",601.00,782889,822490950.2,-
2010.csv,2010-11-01,EQ,1052.05,1066.4,1049.1,1052.9,1057,1053.4,1056.43,"1,072.95",601.00,573974,606366110,-
2010.csv,2010-10-29,EQ,1060,1060,1031,1052.9,1050,1052.9,1048.54,"1,072.95",601.00,1106199,1159892489,-
2010.csv,2010-10-28,EQ,1050,1067.55,1040,1048.2,1060,1052.9,1056.65,"1,072.95",601.00,2627845,2776702783,-
2010.csv,2010-10-27,EQ,1060,1066.8,1043.55,1062.6,1050,1048.2,1054.57,"1,072.95",601.00,1070691,1129117582,-
2010.csv,2010-10-26,EQ,1063.5,1067.75,1041.55,1066.95,1066.85,1062.6,1055.04,"1,072.95",601.00,1753512,1850031097,-
2010.csv,2010-10-25,EQ,1043,1072.95,1037.2,1040.2,1069,1066.95,1061.16,"1,072.95",601.00,2578158,2735834793,-
